timestamp,pow,traw,tmu,cd,cv,ci
945,302,120,35205,9140,1001,6289
947,303,121,35205,9140,1001,6218
949,301,121,35205,9140,1000,6331
950,309,121,35206,9140,1002,6327
952,313,121,35207,9140,1002,6514
954,306,121,35207,9140,1002,6311
955,300,121,35208,9140,1002,6354
957,307,121,35209,9140,1002,6362
959,301,121,35208,9140,1001,6268
960,306,121,35208,9140,1001,6335
962,309,121,35206,9140,1001,6351
963,307,121,35205,9140,1003,6358
965,305,121,35204,9140,1001,6433
967,263,121,35202,9140,1000,6339
968,308,121,35200,9140,1001,6319
970,306,121,35200,9140,1001,6377
972,306,121,35199,9140,1001,6285
973,302,121,35197,9140,1001,6386
975,300,121,35195,9125,1002,6292
977,314,121,35192,9140,1001,6472
978,310,121,35190,9140,1000,6432
980,301,121,35190,9140,1001,6319
982,308,121,35188,9125,1000,6417
983,308,121,35188,9140,1002,6292
985,308,121,35186,9140,1001,6448
986,306,121,35185,9140,1001,6429
988,311,121,35186,9140,1001,6522
990,297,121,35186,9140,1001,6338
991,300,121,35186,9140,1000,6311
993,299,121,35186,9140,1002,6409
995,309,121,35186,9140,999,6358
996,311,121,35187,9140,999,6495
998,306,121,35186,9140,1002,6459
1000,312,122,35186,9140,1001,6448
1001,304,122,35187,9140,1001,6366
1003,302,122,35188,9140,1002,6351
1005,310,122,35188,9140,1002,6413
1006,303,122,35187,9140,1001,6354
1008,309,122,35186,9140,1000,6527
1009,293,122,35184,9140,1000,6292
1011,308,122,35184,9125,999,6456
1013,308,122,35183,9140,1001,6480
1014,302,122,35181,9140,1000,6331
1016,305,122,35181,9140,1001,6331
1018,303,122,35181,9140,1001,6343
1019,307,122,35181,9140,1002,6405
1021,312,122,35181,9140,1002,6453
1023,304,122,35181,9140,1000,6479
1024,292,122,35181,9140,1001,6405
1026,309,122,35183,9140,999,6441
1028,299,122,35184,9140,1002,6339
1029,309,122,35185,9148,1001,6437
1031,309,122,35186,9140,1000,6531
1032,315,122,35187,9140,1000,6514
1034,303,122,35188,9140,1001,6320
1036,303,122,35188,9140,1001,6358
1037,306,122,35188,9140,1000,6526
1039,309,122,35189,9140,1001,6401
1041,306,122,35188,9140,1001,6335
1042,310,122,35187,9140,1002,6456
1044,297,122,35186,9140,1001,6417
1046,308,122,35185,9140,1000,6449
1047,314,122,35183,9140,1001,6546
1049,305,123,35182,9140,1002,6316
1051,306,122,35181,9140,999,6390
1052,308,123,35179,9148,1000,6374
1054,306,123,35177,9140,1000,6440
1055,312,123,35176,9140,1002,6503
1057,304,123,35174,9140,1002,6437
1059,311,123,35172,9140,1000,6468
1060,303,123,35170,9140,1001,6409
1062,305,123,35169,9140,1001,6346
1064,306,123,35169,9140,1001,6311
1065,304,123,35169,9140,1001,6284
1067,297,123,35169,9140,1001,6218
1069,309,123,35169,9140,1001,6417
1070,304,123,35169,9156,1003,6323
1072,301,123,35170,9140,1001,6405
1073,302,123,35170,9140,1001,6273
1075,301,123,35171,9140,1001,6410
1077,303,123,35170,9140,1001,6280
1078,307,123,35171,9140,1002,6467
1080,308,123,35170,9140,1001,6433
1082,310,123,35170,9140,1002,6542
1083,312,123,35172,9148,1001,6437
1085,307,123,35173,9140,1001,6390
1087,309,123,35175,9156,1002,6421
1088,303,123,35175,9140,1002,6355
1090,304,123,35176,9140,1001,6378
1092,303,123,35177,9140,1001,6292
1093,305,123,35177,9140,1001,6398
1095,295,123,35177,9140,1001,6362
1096,308,123,35178,9148,1001,6491
1098,309,123,35179,9156,1002,6429
1100,314,123,35180,9140,1002,6519
1101,305,123,35181,9140,1001,6319
1103,266,123,35181,9140,1001,6362
1105,313,123,35181,9140,1003,6339
1106,304,123,35182,9140,1001,6382
1108,305,123,35182,9140,1002,6347
1110,305,123,35182,9140,1000,6281
1111,305,123,35183,9156,1001,6511
1113,301,124,35183,9148,1001,6386
1115,305,124,35184,9148,1002,6445
1116,312,124,35184,9140,1002,6445
1118,307,124,35184,9156,1001,6491
1119,309,124,35184,9140,999,6526
1121,301,124,35183,9148,1001,6385
1123,312,124,35184,9140,1002,6511
1124,307,124,35183,9156,1002,6433
1126,309,124,35183,9156,1001,6421
1128,305,124,35183,9156,1002,6510
1129,306,124,35184,9140,1002,6433
1131,305,124,35184,9148,1001,6374
1133,291,124,35183,9156,1000,6417
1134,306,124,35183,9156,1002,6382
1136,308,124,35184,9148,1001,6468
1138,303,124,35182,9140,1001,6351
1139,309,124,35181,9156,1002,6433
1141,300,124,35181,9156,1001,6413
1142,307,124,35182,9148,1001,6425
1144,308,124,35182,9140,1002,6472
1146,306,124,35182,9156,1001,6370
1147,300,124,35182,9140,1001,6354
1149,307,124,35181,9140,1001,6316
1151,302,124,35180,9148,1002,6300
1152,269,124,35179,9140,1000,6429
1154,303,124,35179,9140,1001,6417
1156,306,124,35179,9140,1000,6394
1157,306,124,35179,9140,1000,6374
1159,304,124,35178,9140,1000,6378
1161,311,124,35176,9140,1001,6448
1162,305,124,35176,9156,1000,6386
1164,309,124,35177,9140,1001,6444
1165,309,124,35177,9156,1001,6421
1167,299,124,35176,9156,1003,6304
1169,303,124,35175,9140,1000,6288
1170,307,124,35174,9140,1000,6464
1172,305,124,35172,9140,1001,6406
1174,308,124,35172,9140,1001,6566
1175,309,124,35173,9140,1000,6495
1177,312,124,35172,9156,1001,6453
1179,310,124,35172,9156,1001,6499
1180,305,125,35170,9156,1001,6437
1182,305,124,35170,9148,1001,6491
1183,304,124,35171,9156,1001,6437
1185,309,125,35171,9140,1000,6476
1187,309,125,35173,9140,1001,6546
1188,314,125,35173,9156,1002,6554
1190,312,125,35171,9140,1001,6531
1192,311,125,35169,9140,1001,6557
1193,309,125,35168,9140,1001,6550
1195,319,125,35167,9156,1002,6565
1197,307,125,35168,9156,1002,6526
1198,305,125,35168,9156,1001,6562
1200,308,125,35167,9140,1000,6441
1202,312,125,35167,9140,1000,6492
1203,309,125,35167,9140,1002,6519
1205,310,125,35167,9140,1001,6456
1206,304,125,35166,9140,1000,6503
1208,305,125,35165,9140,1000,6351
1210,305,125,35163,9140,1001,6437
1211,306,125,35163,9156,1001,6464
1213,313,125,35163,9156,1003,6577
1215,308,125,35163,9140,1001,6429
1216,304,125,35163,9156,1001,6320
1218,308,125,35165,9140,1002,6429
1220,307,125,35165,9140,1001,6453
1221,302,125,35166,9156,1000,6390
1223,308,125,35165,9156,1001,6378
1225,312,125,35166,9156,1001,6429
1226,312,125,35167,9156,1002,6471
1228,310,125,35167,9156,1001,6390
1229,310,125,35168,9156,1002,6460
1231,309,125,35168,9140,999,6476
1233,305,125,35169,9156,1001,6405
1234,314,125,35170,9140,1001,6487
1236,304,125,35171,9148,1001,6460
1238,302,125,35170,9140,1001,6382
1239,302,125,35170,9156,1000,6444
1241,311,125,35170,9156,1002,6557
